utc_timestamp,wind_onshore_generation,wind_onshore_installed_capacity,wind_onshore_capacity_factor,wind_offshore_generation,wind_offshore_installed_capacity,wind_offshore_capacity_factor,solar_photovoltaic_generation,solar_photovoltaic_installed_capacity,solar_photovoltaic_capacity_factor
2017-04-01 00:00:00+00:00,301.65500000000003,4487.0885,0.06722733460683916,105.06583333333333,1700.8,0.061774361084979613,130.50833333333333,0.0,130.50833333333333
2017-04-02 00:00:00+00:00,372.06375,4487.0885,0.08291874564096519,189.82458333333332,1700.8,0.11160899772656006,100.97916666666667,0.0,100.97916666666667
2017-04-03 00:00:00+00:00,339.1933333333333,4487.0885,0.07559318995676893,125.04375,1700.8,0.07352054915333961,158.75375,0.0,158.75375
2017-04-04 00:00:00+00:00,270.89833333333337,4487.0885,0.060372852760388694,243.75666666666666,1700.8,0.14331883035434306,171.7775,0.0,171.7775
2017-04-05 00:00:00+00:00,578.5295833333333,4487.0885,0.12893206437388818,901.61625,1700.8,0.530113035042333,120.35958333333333,0.0,120.35958333333333
2017-04-06 00:00:00+00:00,1684.6320833333332,4487.0885,0.37543990570574515,889.6054166666667,1700.8,0.5230511621981813,105.83041666666666,0.0,105.83041666666666
2017-04-07 00:00:00+00:00,1875.6779166666665,4487.0885,0.4180166976128656,1056.7991666666667,1700.8,0.6213541666666667,124.75291666666668,0.0,124.75291666666668
2017-04-08 00:00:00+00:00,1094.28125,4487.0885,0.24387333791165475,486.4808333333333,1700.8,0.2860305934462214,72.46083333333333,0.0,72.46083333333333
2017-04-09 00:00:00+00:00,1104.1791666666666,4487.0885,0.24607920406888936,539.5933333333334,1700.8,0.31725854499843215,188.84833333333333,0.0,188.84833333333333
2017-04-10 00:00:00+00:00,2687.9562499999997,4487.0885,0.5990423968682588,1153.435,1700.8,0.6781720366886171,118.22333333333334,0.0,118.22333333333334
2017-04-11 00:00:00+00:00,2106.014583333333,4487.0885,0.46934990993231657,987.3108333333333,1700.8,0.5804979029476325,157.57375,0.0,157.57375
2017-04-12 00:00:00+00:00,2143.29625,4487.0885,0.47765856412237023,1073.905,1700.8,0.6314116886171214,74.60875,0.0,74.60875
2017-04-13 00:00:00+00:00,1978.7595833333335,4487.0885,0.4409896491529715,1025.2216666666666,1700.8,0.6027879037315773,101.54375,0.0,101.54375
